,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2634,2006-08-06,Piso,Alquiler,Tarragona,253.0,2211979.0,2007-03-05,María
2635,2006-08-07,Parking,Alquiler,Barcelona,169.0,1673607.0,2007-01-07,Luisa
2637,2006-08-08,Oficina,Alquiler,Girona,97.0,696169.0,,
2640,2006-08-08,Oficina,Venta,Girona,133.0,1053227.0,2007-01-30,Jesús
2641,2006-08-08,Industrial,Alquiler,Lleida,275.0,2171950.0,,
2642,2006-08-09,Casa,Alquiler,Lleida,274.0,1233000.0,2007-02-05,Joaquín
2645,2006-08-11,Oficina,Alquiler,Tarragona,268.0,1984808.0,2007-03-06,Carmen
2646,2006-08-11,Industrial,Alquiler,Barcelona,270.0,1705320.0,2007-03-26,Luisa
2647,2006-08-11,Local,Alquiler,Barcelona,220.0,1772540.0,2006-12-25,Pedro
2650,2006-08-12,Industrial,Alquiler,Barcelona,126.0,1199394.0,,
2653,2006-08-13,Piso,Alquiler,Girona,297.0,2909412.0,,
2655,2006-08-13,Oficina,Alquiler,Barcelona,86.0,733236.0,2006-12-15,Jesús
2656,2006-08-14,Oficina,Alquiler,Barcelona,192.0,1622400.0,2006-11-16,Carmen
2657,2006-08-14,Parking,Alquiler,Tarragona,207.0,1473219.0,2007-02-20,Jesús
2658,2006-08-14,Oficina,Venta,Tarragona,73.0,395149.0,,
2659,2006-08-15,Casa,Alquiler,Tarragona,61.0,563762.0,,
2660,2006-08-16,Oficina,Venta,Girona,81.0,557604.0,2006-12-17,Carmen
2662,2006-08-17,Suelo,Alquiler,Girona,116.0,1041448.0,,
2664,2006-08-21,Industrial,Alquiler,Girona,71.0,336043.0,2007-03-05,Luisa
2665,2006-08-21,Oficina,Venta,Barcelona,258.0,2539236.0,2007-01-11,Joaquín
2666,2006-08-21,Parking,Alquiler,Lleida,118.0,853494.0,,
2669,2006-08-22,Suelo,Alquiler,Barcelona,215.0,1694630.0,,
2672,2006-08-22,Parking,Alquiler,Barcelona,40.0,380280.0,2007-03-29,Jesús
2678,2006-08-25,Piso,Alquiler,Girona,58.0,326598.0,2007-03-23,María
2680,2006-08-26,Parking,Alquiler,Barcelona,61.0,531493.0,2007-01-03,Jesús
2682,2006-08-26,Parking,Alquiler,Barcelona,59.0,307744.0,2007-04-28,María
2683,2006-08-27,Suelo,Alquiler,Barcelona,67.0,506252.0,,
2684,2006-08-27,Piso,Alquiler,Girona,76.0,498560.0,2007-01-28,Pedro
2685,2006-08-28,Casa,Alquiler,Tarragona,199.0,1277381.0,,
2686,2006-08-28,Piso,Alquiler,Barcelona,146.0,1287428.0,,
2690,2006-08-29,Parking,Alquiler,Girona,44.0,380072.0,2006-12-14,Joaquín
2691,2006-08-29,Casa,Alquiler,Tarragona,73.0,354853.0,,
2696,2006-08-31,Oficina,Venta,Barcelona,298.0,2977318.0,,
2697,2006-09-01,Local,Alquiler,Barcelona,43.0,403770.0,2007-02-28,Jesús
2701,2006-09-03,Industrial,Alquiler,Tarragona,158.0,1553772.0,2007-04-20,Luisa
2703,2006-09-04,Casa,Alquiler,Barcelona,221.0,1556282.0,,
2704,2006-09-04,Casa,Alquiler,Tarragona,67.0,613251.0,2007-03-08,Joaquín
2705,2006-09-04,Local,Alquiler,Lleida,171.0,1176480.0,,
2707,2006-09-05,Local,Alquiler,Girona,242.0,2326346.0,,
2708,2006-09-06,Casa,Alquiler,Girona,291.0,1643568.0,,
2709,2006-09-06,Piso,Alquiler,Girona,274.0,2445724.0,2006-12-20,Luisa
2711,2006-09-07,Suelo,Alquiler,Tarragona,71.0,348823.0,,
2712,2006-09-07,Oficina,Venta,Girona,239.0,1994933.0,2007-04-09,Carmen
2713,2006-09-07,Industrial,Alquiler,Girona,53.0,478431.0,2007-01-28,Carmen
2714,2006-09-07,Parking,Alquiler,Lleida,151.0,1110907.0,,
2716,2006-09-08,Suelo,Alquiler,Tarragona,94.0,407114.0,2007-04-24,Pedro
2717,2006-09-08,Oficina,Venta,Tarragona,245.0,1349705.0,,
2718,2006-09-08,Piso,Alquiler,Lleida,122.0,770552.0,,
2722,2006-09-10,Oficina,Alquiler,Lleida,142.0,680606.0,2007-02-19,Pedro
2724,2006-09-10,Oficina,Alquiler,Tarragona,285.0,1299315.0,,
2727,2006-09-12,Industrial,Alquiler,Lleida,109.0,591325.0,2007-01-07,Joaquín
2728,2006-09-12,Oficina,Venta,Lleida,183.0,920490.0,,
2731,2006-09-14,Oficina,Venta,Lleida,225.0,1239525.0,,
2732,2006-09-14,Piso,Alquiler,Tarragona,117.0,482274.0,2007-05-02,María
2734,2006-09-15,Oficina,Venta,Lleida,151.0,1057755.0,,
2735,2006-09-16,Suelo,Alquiler,Lleida,224.0,1956864.0,2007-01-28,Carmen
2736,2006-09-16,Oficina,Alquiler,Barcelona,72.0,604440.0,,
2737,2006-09-16,Parking,Alquiler,Lleida,109.0,535408.0,2007-01-06,Joaquín
2738,2006-09-17,Oficina,Alquiler,Tarragona,126.0,779058.0,,
2739,2006-09-18,Oficina,Venta,Lleida,239.0,2297985.0,,
2744,2006-09-19,Oficina,Venta,Barcelona,164.0,1040252.0,2007-01-02,Carmen
2746,2006-09-20,Suelo,Alquiler,Tarragona,208.0,2066688.0,,
2750,2006-09-21,Industrial,Alquiler,Barcelona,279.0,1262196.0,2007-04-24,Jesús
2754,2006-09-23,Oficina,Alquiler,Girona,134.0,1088616.0,2007-03-11,María
2755,2006-09-23,Oficina,Venta,Girona,261.0,1475172.0,,
2756,2006-09-25,Oficina,Alquiler,Tarragona,189.0,958608.0,2007-02-23,Jesús
2758,2006-09-25,Suelo,Alquiler,Lleida,41.0,185976.0,2007-01-19,Luisa
2759,2006-09-25,Piso,Alquiler,Barcelona,110.0,641080.0,2007-01-31,Carmen
2760,2006-09-26,Suelo,Alquiler,Tarragona,77.0,375067.0,2007-01-10,Carmen
2762,2006-09-27,Oficina,Venta,Lleida,135.0,1345545.0,2007-05-07,Luisa
2763,2006-09-28,Casa,Alquiler,Lleida,133.0,976885.0,2007-01-14,Pedro
2765,2006-09-28,Suelo,Alquiler,Girona,194.0,1519214.0,,
2771,2006-10-02,Local,Alquiler,Girona,72.0,372672.0,2007-05-04,María
2773,2006-10-02,Suelo,Alquiler,Girona,271.0,1780199.0,2007-03-20,Carmen
2783,2006-10-06,Oficina,Venta,Barcelona,272.0,2008176.0,,
2787,2006-10-08,Piso,Alquiler,Barcelona,59.0,552476.0,,
2788,2006-10-08,Suelo,Alquiler,Girona,136.0,777240.0,2007-04-04,Carmen
2794,2006-10-09,Local,Alquiler,Lleida,280.0,2327080.0,,
2795,2006-10-09,Local,Alquiler,Barcelona,191.0,1345213.0,,
2797,2006-10-10,Oficina,Alquiler,Tarragona,202.0,1028988.0,,
2798,2006-10-11,Oficina,Alquiler,Barcelona,178.0,1319336.0,,
2801,2006-10-13,Oficina,Venta,Lleida,64.0,594880.0,2007-04-06,Luisa
2803,2006-10-13,Suelo,Alquiler,Lleida,117.0,762606.0,,
2805,2006-10-13,Oficina,Alquiler,Tarragona,271.0,2621925.0,2007-02-19,Carmen
2807,2006-10-14,Suelo,Alquiler,Tarragona,293.0,2560527.0,,
2809,2006-10-15,Industrial,Alquiler,Lleida,83.0,695789.0,2007-02-18,Carmen
2810,2006-10-16,Oficina,Alquiler,Lleida,250.0,1480500.0,2007-02-19,Luisa
2813,2006-10-17,Casa,Alquiler,Barcelona,128.0,544896.0,,
2815,2006-10-18,Industrial,Alquiler,Barcelona,92.0,538568.0,,
2816,2006-10-18,Local,Alquiler,Tarragona,166.0,1573514.0,2007-03-17,Pedro
2818,2006-10-18,Oficina,Venta,Tarragona,234.0,1438866.0,,
2821,2006-10-21,Local,Alquiler,Tarragona,123.0,961368.0,,
2822,2006-10-21,Local,Alquiler,Lleida,128.0,1162624.0,,
2825,2006-10-23,Industrial,Alquiler,Barcelona,242.0,1250172.0,2007-03-08,María
2826,2006-10-23,Oficina,Venta,Lleida,236.0,1300360.0,,
2828,2006-10-23,Local,Alquiler,Girona,273.0,1766310.0,,
2829,2006-10-24,Suelo,Alquiler,Tarragona,187.0,1469446.0,2007-03-31,Joaquín
2830,2006-10-24,Parking,Alquiler,Tarragona,221.0,1318707.0,,
2831,2006-10-24,Oficina,Alquiler,Girona,224.0,1126944.0,2007-04-07,Joaquín
2832,2006-10-25,Parking,Alquiler,Lleida,137.0,931463.0,,
2835,2006-10-26,Piso,Alquiler,Lleida,111.0,529137.0,,
2837,2006-10-26,Industrial,Alquiler,Girona,41.0,379291.0,2007-04-26,María
2839,2006-10-28,Casa,Alquiler,Tarragona,247.0,1107301.0,,
2840,2006-10-29,Industrial,Alquiler,Barcelona,172.0,1167020.0,2007-03-28,Pedro
2841,2006-10-29,Casa,Alquiler,Girona,125.0,1041625.0,2007-05-04,Pedro
2842,2006-10-29,Suelo,Alquiler,Lleida,245.0,1240925.0,,
2843,2006-10-29,Suelo,Alquiler,Girona,73.0,660577.0,2007-03-25,Carmen
2845,2006-10-29,Piso,Alquiler,Tarragona,156.0,887328.0,,
2846,2006-10-30,Parking,Alquiler,Lleida,63.0,416997.0,2007-03-13,Joaquín
2847,2006-10-30,Casa,Alquiler,Tarragona,99.0,455499.0,,
2848,2006-10-31,Piso,Alquiler,Girona,285.0,1940565.0,,
2850,2006-10-31,Oficina,Venta,Girona,294.0,2267622.0,,
2851,2006-11-01,Local,Alquiler,Tarragona,121.0,567611.0,2007-03-18,Jesús
2852,2006-11-01,Piso,Alquiler,Tarragona,260.0,2292160.0,2007-03-07,Jesús
2854,2006-11-02,Oficina,Alquiler,Lleida,47.0,400816.0,2007-03-28,Carmen
2856,2006-11-03,Suelo,Alquiler,Barcelona,283.0,2569923.0,2007-03-28,Pedro
2857,2006-11-03,Parking,Alquiler,Lleida,123.0,963459.0,,
2858,2006-11-03,Parking,Alquiler,Lleida,141.0,763938.0,2007-05-06,Jesús
2859,2006-11-03,Parking,Alquiler,Lleida,43.0,294722.0,2007-05-05,Jesús
2860,2006-11-03,Suelo,Alquiler,Barcelona,76.0,354084.0,,
2861,2006-11-03,Parking,Alquiler,Girona,275.0,1623600.0,2007-04-28,Pedro
2863,2006-11-04,Oficina,Venta,Lleida,130.0,1186380.0,2007-03-06,Jesús
2864,2006-11-04,Local,Alquiler,Girona,197.0,1704050.0,,
2866,2006-11-05,Industrial,Alquiler,Lleida,208.0,1269008.0,,
2867,2006-11-05,Oficina,Venta,Lleida,248.0,1270256.0,,
2868,2006-11-05,Industrial,Alquiler,Barcelona,75.0,480600.0,,
2869,2006-11-05,Casa,Alquiler,Barcelona,212.0,1357648.0,2007-04-25,Luisa
2873,2006-11-07,Oficina,Venta,Girona,67.0,342705.0,,
2874,2006-11-07,Local,Alquiler,Girona,166.0,1607710.0,,
2876,2006-11-08,Local,Alquiler,Barcelona,174.0,799356.0,,
2878,2006-11-08,Oficina,Venta,Lleida,165.0,1355805.0,,
2879,2006-11-09,Parking,Alquiler,Lleida,295.0,1767345.0,2007-04-03,Jesús
2883,2006-11-09,Piso,Alquiler,Lleida,285.0,2565285.0,,
2884,2006-11-09,Industrial,Alquiler,Lleida,195.0,1414140.0,,
2885,2006-11-10,Suelo,Alquiler,Girona,201.0,850029.0,2007-04-22,María
2886,2006-11-10,Local,Alquiler,Girona,61.0,265289.0,2007-02-17,Carmen
2887,2006-11-11,Local,Alquiler,Barcelona,239.0,1197390.0,,
2888,2006-11-11,Piso,Alquiler,Lleida,223.0,1071515.0,2007-03-20,Luisa
2890,2006-11-12,Suelo,Alquiler,Lleida,132.0,936672.0,,
2892,2006-11-13,Parking,Alquiler,Lleida,186.0,1464192.0,,
2893,2006-11-13,Oficina,Alquiler,Lleida,173.0,934200.0,,
2895,2006-11-14,Oficina,Alquiler,Lleida,234.0,979056.0,2007-04-26,Jesús
2896,2006-11-16,Piso,Alquiler,Girona,258.0,1058832.0,,
2897,2006-11-17,Casa,Alquiler,Tarragona,214.0,1771492.0,,
2903,2006-11-20,Industrial,Alquiler,Girona,149.0,1454836.0,,
2904,2006-11-20,Casa,Alquiler,Tarragona,282.0,1239672.0,2007-03-10,Jesús
2905,2006-11-20,Industrial,Alquiler,Lleida,169.0,720278.0,,
2906,2006-11-21,Piso,Alquiler,Tarragona,113.0,879366.0,,
2907,2006-11-22,Local,Alquiler,Lleida,128.0,669056.0,2007-03-15,Joaquín
2908,2006-11-22,Local,Alquiler,Tarragona,228.0,2081868.0,,
2909,2006-11-23,Suelo,Alquiler,Tarragona,125.0,1166375.0,,
2910,2006-11-23,Piso,Alquiler,Lleida,282.0,1234032.0,2007-04-17,Joaquín
2913,2006-11-24,Industrial,Alquiler,Tarragona,67.0,282405.0,,
2917,2006-11-27,Casa,Alquiler,Barcelona,141.0,1045233.0,,
2919,2006-11-27,Oficina,Alquiler,Girona,99.0,831204.0,,
2920,2006-11-27,Casa,Alquiler,Girona,77.0,360822.0,,
2922,2006-11-28,Casa,Alquiler,Tarragona,95.0,519365.0,,
2923,2006-11-28,Local,Alquiler,Tarragona,175.0,890925.0,,
2925,2006-11-28,Casa,Alquiler,Tarragona,197.0,1165649.0,,
2926,2006-11-28,Oficina,Venta,Lleida,153.0,1095786.0,,
2927,2006-11-29,Oficina,Venta,Lleida,180.0,1467360.0,,
2928,2006-11-29,Casa,Alquiler,Lleida,253.0,1239700.0,,
2934,2006-11-30,Oficina,Alquiler,Lleida,192.0,1169088.0,,
2937,2006-12-02,Oficina,Venta,Tarragona,114.0,1078668.0,2007-03-31,Jesús
2941,2006-12-03,Casa,Alquiler,Lleida,145.0,684110.0,,
2943,2006-12-04,Industrial,Alquiler,Girona,114.0,1130424.0,,
2944,2006-12-05,Casa,Alquiler,Girona,151.0,693543.0,,
2947,2006-12-06,Casa,Alquiler,Girona,138.0,1186524.0,2007-04-24,Joaquín
2948,2006-12-07,Industrial,Alquiler,Lleida,96.0,450336.0,,
2949,2006-12-07,Industrial,Alquiler,Tarragona,172.0,1270908.0,,
2951,2006-12-07,Casa,Alquiler,Lleida,236.0,2133204.0,2007-03-13,Pedro
2952,2006-12-07,Casa,Alquiler,Girona,251.0,1528088.0,,
2954,2006-12-08,Piso,Alquiler,Lleida,112.0,774144.0,,
2955,2006-12-08,Industrial,Alquiler,Girona,59.0,432411.0,,
2957,2006-12-09,Suelo,Alquiler,Girona,193.0,1059956.0,2007-03-10,María
2958,2006-12-09,Casa,Alquiler,Lleida,119.0,888335.0,,
2960,2006-12-10,Local,Alquiler,Tarragona,257.0,2170622.0,2007-04-18,Jesús
2961,2006-12-11,Oficina,Venta,Lleida,171.0,1696149.0,,
2965,2006-12-12,Parking,Alquiler,Barcelona,147.0,679140.0,,
2969,2006-12-14,Local,Alquiler,Barcelona,200.0,1385200.0,2007-03-31,Joaquín
2970,2006-12-14,Industrial,Alquiler,Barcelona,291.0,2797092.0,,
2971,2006-12-15,Casa,Alquiler,Tarragona,158.0,1185790.0,,
2974,2006-12-15,Local,Alquiler,Tarragona,164.0,1482068.0,,
2975,2006-12-16,Industrial,Alquiler,Tarragona,48.0,249072.0,,
2976,2006-12-16,Local,Alquiler,Lleida,248.0,1957960.0,,
2978,2006-12-16,Suelo,Alquiler,Girona,152.0,1147144.0,,
2979,2006-12-17,Casa,Alquiler,Barcelona,200.0,1957200.0,,
2980,2006-12-17,Piso,Alquiler,Barcelona,182.0,1421056.0,2007-04-04,María
2981,2006-12-17,Oficina,Alquiler,Barcelona,72.0,339192.0,,
2982,2006-12-18,Industrial,Alquiler,Girona,85.0,670310.0,,
2986,2006-12-19,Piso,Alquiler,Tarragona,215.0,1408680.0,2007-03-20,Jesús
2987,2006-12-20,Piso,Alquiler,Tarragona,242.0,1492656.0,,
2992,2006-12-22,Casa,Alquiler,Barcelona,100.0,835600.0,,
2997,2006-12-24,Piso,Alquiler,Girona,129.0,789738.0,,
2999,2006-12-24,Local,Alquiler,Tarragona,141.0,1112631.0,,
3000,2006-12-25,Local,Alquiler,Lleida,273.0,1993446.0,,
3001,2006-12-25,Casa,Alquiler,Girona,226.0,2041006.0,,
3002,2006-12-25,Industrial,Alquiler,Girona,80.0,709760.0,2007-05-02,Jesús
3003,2006-12-26,Casa,Alquiler,Girona,211.0,2086368.0,,
3004,2006-12-26,Casa,Alquiler,Girona,80.0,651360.0,,
3005,2006-12-26,Suelo,Alquiler,Girona,219.0,913449.0,,
3006,2006-12-26,Casa,Alquiler,Girona,297.0,2673000.0,,
3007,2006-12-27,Piso,Alquiler,Girona,287.0,1882433.0,,
3008,2006-12-27,Oficina,Venta,Tarragona,125.0,645250.0,,
3009,2006-12-28,Suelo,Alquiler,Girona,292.0,1751124.0,,
3010,2006-12-28,Local,Alquiler,Tarragona,224.0,1646624.0,,
3012,2006-12-29,Oficina,Venta,Barcelona,257.0,1245165.0,,
3014,2006-12-30,Industrial,Alquiler,Lleida,62.0,333312.0,,
3015,2006-12-30,Industrial,Alquiler,Tarragona,149.0,667520.0,,
3016,2006-12-30,Casa,Alquiler,Barcelona,264.0,1060488.0,2007-04-28,Joaquín
3017,2006-12-31,Oficina,Venta,Lleida,69.0,483828.0,2007-05-05,Pedro
3018,2006-12-31,Piso,Alquiler,Tarragona,64.0,478272.0,,
3020,2007-01-01,Industrial,Alquiler,Girona,199.0,1321161.0,,
3021,2007-01-01,Parking,Alquiler,Barcelona,106.0,906830.0,,
3022,2007-01-02,Industrial,Alquiler,Lleida,73.0,592030.0,,
3023,2007-01-02,Industrial,Alquiler,Tarragona,273.0,1725087.0,,
3024,2007-01-04,Oficina,Alquiler,Lleida,293.0,2662784.0,,
3025,2007-01-04,Local,Alquiler,Lleida,94.0,821748.0,,
3026,2007-01-05,Local,Alquiler,Lleida,167.0,1335499.0,,
3028,2007-01-06,Oficina,Venta,Lleida,56.0,486416.0,,
3029,2007-01-07,Suelo,Alquiler,Girona,98.0,429730.0,,
3030,2007-01-07,Industrial,Alquiler,Lleida,196.0,904344.0,2007-04-20,Pedro
3034,2007-01-08,Casa,Alquiler,Lleida,269.0,1520119.0,,
3035,2007-01-09,Casa,Alquiler,Tarragona,286.0,1895036.0,,
3036,2007-01-09,Oficina,Venta,Barcelona,196.0,1022140.0,,
3037,2007-01-09,Casa,Alquiler,Tarragona,139.0,862634.0,,
3038,2007-01-09,Suelo,Alquiler,Barcelona,185.0,1156990.0,,
3039,2007-01-09,Suelo,Alquiler,Lleida,238.0,1108128.0,,
3040,2007-01-09,Oficina,Venta,Tarragona,90.0,713250.0,,
3043,2007-01-09,Oficina,Venta,Lleida,169.0,1635413.0,,
3044,2007-01-10,Piso,Alquiler,Barcelona,222.0,1296258.0,,
3046,2007-01-10,Oficina,Alquiler,Barcelona,196.0,1880032.0,,
3049,2007-01-11,Oficina,Venta,Barcelona,100.0,440500.0,,
3055,2007-01-13,Piso,Alquiler,Barcelona,70.0,511700.0,,
3057,2007-01-13,Piso,Alquiler,Lleida,87.0,730452.0,,
3058,2007-01-14,Casa,Alquiler,Lleida,290.0,2797050.0,,
3059,2007-01-14,Suelo,Alquiler,Barcelona,289.0,2427311.0,,
3060,2007-01-14,Piso,Alquiler,Girona,228.0,932292.0,,
3062,2007-01-15,Parking,Alquiler,Barcelona,71.0,537825.0,,
3065,2007-01-15,Piso,Alquiler,Girona,107.0,968243.0,,
3067,2007-01-17,Casa,Alquiler,Barcelona,196.0,814380.0,,
3070,2007-01-18,Local,Alquiler,Tarragona,259.0,1360268.0,,
3071,2007-01-18,Suelo,Alquiler,Girona,253.0,2291421.0,,
3073,2007-01-20,Oficina,Alquiler,Barcelona,123.0,885969.0,,
3075,2007-01-20,Parking,Alquiler,Tarragona,216.0,2143368.0,,
3076,2007-01-20,Industrial,Alquiler,Lleida,184.0,1570624.0,,
3078,2007-01-21,Local,Alquiler,Girona,149.0,1047917.0,,
3079,2007-01-21,Local,Alquiler,Girona,79.0,393736.0,,
3080,2007-01-21,Piso,Alquiler,Tarragona,170.0,1491920.0,,
3081,2007-01-21,Parking,Alquiler,Barcelona,268.0,1420132.0,,
3083,2007-01-23,Industrial,Alquiler,Girona,137.0,569098.0,,
3084,2007-01-23,Local,Alquiler,Barcelona,108.0,784080.0,,
3091,2007-01-26,Parking,Alquiler,Barcelona,189.0,1788885.0,,
3093,2007-01-26,Suelo,Alquiler,Tarragona,214.0,1086478.0,,
3094,2007-01-27,Local,Alquiler,Girona,50.0,302100.0,,
3096,2007-01-28,Piso,Alquiler,Tarragona,229.0,1014928.0,,
3097,2007-01-29,Industrial,Alquiler,Barcelona,79.0,381254.0,,
3098,2007-01-29,Oficina,Alquiler,Barcelona,296.0,2563064.0,,
3100,2007-01-29,Oficina,Venta,Lleida,273.0,2148783.0,,
3101,2007-01-30,Industrial,Alquiler,Lleida,198.0,1295712.0,,
3103,2007-01-31,Suelo,Alquiler,Tarragona,174.0,915936.0,,
3104,2007-02-01,Piso,Alquiler,Tarragona,79.0,659808.0,,
3105,2007-02-01,Industrial,Alquiler,Girona,260.0,1636700.0,,
3106,2007-02-01,Suelo,Alquiler,Girona,117.0,997776.0,,
3107,2007-02-01,Local,Alquiler,Girona,229.0,1065995.0,,
3108,2007-02-02,Casa,Alquiler,Tarragona,116.0,599604.0,,
3109,2007-02-02,Parking,Alquiler,Girona,46.0,301346.0,,
3110,2007-02-02,Oficina,Venta,Barcelona,102.0,860676.0,,
3112,2007-02-03,Piso,Alquiler,Barcelona,112.0,1005648.0,,
3113,2007-02-03,Casa,Alquiler,Barcelona,158.0,1045486.0,,
3115,2007-02-04,Oficina,Venta,Lleida,71.0,285136.0,,
3119,2007-02-06,Suelo,Alquiler,Lleida,260.0,1746420.0,,
3120,2007-02-06,Parking,Alquiler,Tarragona,292.0,2658076.0,,
3123,2007-02-09,Parking,Alquiler,Girona,252.0,2154096.0,,
3125,2007-02-10,Oficina,Venta,Tarragona,297.0,2902284.0,,
3126,2007-02-10,Industrial,Alquiler,Lleida,59.0,523802.0,,
3128,2007-02-11,Industrial,Alquiler,Girona,244.0,1050664.0,,
3129,2007-02-11,Parking,Alquiler,Tarragona,62.0,443362.0,,
3132,2007-02-12,Suelo,Alquiler,Barcelona,59.0,519023.0,,
3134,2007-02-12,Local,Alquiler,Lleida,181.0,1048714.0,,
3136,2007-02-13,Suelo,Alquiler,Girona,66.0,268488.0,,
3137,2007-02-14,Local,Alquiler,Tarragona,119.0,1108604.0,,
3138,2007-02-15,Oficina,Alquiler,Tarragona,248.0,2357240.0,,
3139,2007-02-15,Industrial,Alquiler,Girona,138.0,1248072.0,,
3140,2007-02-16,Industrial,Alquiler,Girona,298.0,1708434.0,,
3141,2007-02-16,Industrial,Alquiler,Lleida,107.0,802393.0,,
3143,2007-02-17,Industrial,Alquiler,Girona,288.0,1978848.0,,
3144,2007-02-17,Oficina,Venta,Girona,234.0,1789866.0,,
3145,2007-02-18,Oficina,Alquiler,Girona,174.0,1568610.0,,
3150,2007-02-19,Oficina,Alquiler,Girona,43.0,293303.0,,
3156,2007-02-22,Local,Alquiler,Barcelona,95.0,435670.0,,
3158,2007-02-22,Oficina,Venta,Tarragona,43.0,305945.0,,
3162,2007-02-23,Local,Alquiler,Girona,234.0,973206.0,,
3166,2007-02-25,Local,Alquiler,Lleida,89.0,738700.0,,
3168,2007-02-26,Industrial,Alquiler,Lleida,291.0,2066100.0,,
3170,2007-02-26,Oficina,Venta,Girona,89.0,684588.0,,
3173,2007-02-27,Piso,Alquiler,Girona,64.0,520384.0,,
3174,2007-02-27,Local,Alquiler,Tarragona,198.0,1780812.0,,
3175,2007-02-27,Local,Alquiler,Girona,99.0,825759.0,,
3177,2007-02-28,Casa,Alquiler,Tarragona,113.0,1028074.0,,
3178,2007-03-01,Parking,Alquiler,Tarragona,183.0,904935.0,,
3180,2007-03-03,Piso,Alquiler,Girona,127.0,957453.0,,
3181,2007-03-03,Casa,Alquiler,Lleida,182.0,1587768.0,,
3182,2007-03-03,Oficina,Venta,Tarragona,61.0,606279.0,,
3183,2007-03-03,Piso,Alquiler,Barcelona,266.0,2233602.0,,
3186,2007-03-04,Piso,Alquiler,Girona,161.0,1420020.0,,
3187,2007-03-04,Piso,Alquiler,Tarragona,65.0,311090.0,,
3188,2007-03-04,Industrial,Alquiler,Tarragona,127.0,732028.0,,
3190,2007-03-05,Local,Alquiler,Tarragona,230.0,1057310.0,,
3193,2007-03-07,Parking,Alquiler,Barcelona,62.0,397606.0,,
3195,2007-03-07,Casa,Alquiler,Girona,221.0,2075632.0,,
3196,2007-03-07,Parking,Alquiler,Lleida,292.0,2262708.0,,
3197,2007-03-08,Piso,Alquiler,Girona,212.0,1684340.0,,
3198,2007-03-08,Oficina,Alquiler,Tarragona,270.0,1859220.0,,
3199,2007-03-08,Casa,Alquiler,Tarragona,44.0,181192.0,,
3200,2007-03-09,Parking,Alquiler,Girona,93.0,849462.0,,
3201,2007-03-09,Oficina,Venta,Barcelona,298.0,1360966.0,,
3202,2007-03-09,Suelo,Alquiler,Tarragona,183.0,1694763.0,,
3205,2007-03-11,Parking,Alquiler,Lleida,285.0,1622790.0,,
3206,2007-03-11,Oficina,Alquiler,Lleida,238.0,1195474.0,,
3208,2007-03-12,Suelo,Alquiler,Lleida,137.0,918722.0,,
3210,2007-03-12,Local,Alquiler,Girona,82.0,601306.0,,
3212,2007-03-14,Casa,Alquiler,Barcelona,53.0,503871.0,,
3218,2007-03-15,Oficina,Alquiler,Barcelona,95.0,905920.0,,
3219,2007-03-15,Oficina,Venta,Lleida,118.0,905532.0,,
3220,2007-03-16,Local,Alquiler,Lleida,140.0,1134840.0,,
3222,2007-03-16,Industrial,Alquiler,Lleida,140.0,949060.0,,
3228,2007-03-17,Local,Alquiler,Tarragona,201.0,1194342.0,,
3229,2007-03-17,Suelo,Alquiler,Barcelona,88.0,476784.0,,
3230,2007-03-18,Oficina,Alquiler,Barcelona,106.0,520672.0,,
3232,2007-03-19,Oficina,Venta,Barcelona,110.0,713680.0,,
3233,2007-03-19,Industrial,Alquiler,Girona,99.0,763983.0,,
3234,2007-03-19,Oficina,Alquiler,Tarragona,76.0,347776.0,,
3235,2007-03-20,Casa,Alquiler,Girona,292.0,2765240.0,,
3236,2007-03-20,Oficina,Venta,Lleida,102.0,470118.0,,
3237,2007-03-20,Casa,Alquiler,Lleida,126.0,726264.0,,
3239,2007-03-21,Oficina,Alquiler,Tarragona,153.0,774792.0,,
3240,2007-03-21,Industrial,Alquiler,Tarragona,59.0,555013.0,,
3241,2007-03-21,Suelo,Alquiler,Barcelona,60.0,586920.0,,
3243,2007-03-22,Piso,Alquiler,Lleida,239.0,1364690.0,,
3244,2007-03-22,Industrial,Alquiler,Barcelona,283.0,1800729.0,,
3246,2007-03-23,Oficina,Venta,Barcelona,95.0,940310.0,,
3249,2007-03-23,Suelo,Alquiler,Tarragona,213.0,1202811.0,,
3251,2007-03-24,Local,Alquiler,Lleida,245.0,1966615.0,,
3253,2007-03-25,Casa,Alquiler,Girona,79.0,495093.0,,
3254,2007-03-26,Oficina,Venta,Girona,221.0,1194726.0,,
3255,2007-03-26,Piso,Alquiler,Girona,266.0,2010960.0,,
3256,2007-03-26,Suelo,Alquiler,Girona,128.0,912256.0,,
3258,2007-03-27,Industrial,Alquiler,Lleida,118.0,1114746.0,,
3259,2007-03-27,Casa,Alquiler,Lleida,132.0,1028676.0,,
3261,2007-03-28,Casa,Alquiler,Tarragona,243.0,1608903.0,,
3262,2007-03-29,Casa,Alquiler,Barcelona,197.0,1630569.0,,
3263,2007-03-29,Local,Alquiler,Tarragona,291.0,1475952.0,,
3265,2007-03-30,Casa,Alquiler,Tarragona,209.0,1925935.0,,
3267,2007-04-01,Industrial,Alquiler,Barcelona,300.0,2908500.0,,
